frame,distance_to_interface_nm,distance_to_ca_nm,water_oxygen_Qe,dens,s_phase,group
0,0.42429045071803523,1.6163698384244314,-0.834,0.30495544348377734,0.0,CWLD_water_off_aq0p5
0,0.5940178565858681,2.335882373850033,-0.834,0.186886016279459,0.0,CWLD_water_off_aq0p5
0,0.8232505713089969,2.7787969708841525,-0.834,0.22503701131790876,0.0,CWLD_water_off_aq0p5
0,0.8615964420692658,4.016532844907131,-0.834,0.17931866343133152,0.0,CWLD_water_off_aq0p5
0,0.6328436360491726,1.622656577604706,-0.834,0.1792974853888154,0.0,CWLD_water_off_aq0p5
0,0.37914143185632737,2.748107306191211,-0.834,0.1374304157216102,0.0,CWLD_water_off_aq0p5
0,0.7169740823207194,2.0816428022245272,-0.834,0.20561185071710497,0.0,CWLD_water_off_aq0p5
0,0.6660659340854429,2.064673384325121,-0.834,0.22198295197449625,0.0,CWLD_water_off_aq0p5
0,1.5775813669704677,3.2481769590669756,-0.834,0.21503252815455198,0.0,CWLD_water_off_aq0p5
0,0.7774079647718832,2.858471766818024,-0.834,0.20209484453698678,0.0,CWLD_water_off_aq0p5
0,0.5164499970626373,2.1578420519416066,-0.834,0.31565303821116686,0.0,CWLD_water_off_aq0p5
0,1.3620609243894666,2.924955195447817,-0.834,0.24446323327720165,0.0,CWLD_water_off_aq0p5
0,0.43458284306138245,1.1087598774447163,-0.834,0.22759375255554914,0.0,CWLD_water_off_aq0p5
0,0.6825348853219021,1.4452252810452748,-0.834,0.246351350331679,0.0,CWLD_water_off_aq0p5
0,1.066982955229481,1.9288510471159375,-0.834,0.1783941499888897,0.0,CWLD_water_off_aq0p5
0,0.36655078084478765,2.03353157526212,-0.834,0.22917638206854463,0.0,CWLD_water_off_aq0p5
0,0.6039457475292381,3.86776306545637,-0.834,0.22627897188067436,0.0,CWLD_water_off_aq0p5
0,0.9530007894474859,2.703993588849052,-0.834,0.2693782150745392,0.0,CWLD_water_off_aq0p5
0,0.691479429780048,2.510723249867161,-0.834,0.38845003955066204,0.0,CWLD_water_off_aq0p5
0,0.5867542049804649,2.3224041761453624,-0.834,0.15264973137527704,0.0,CWLD_water_off_aq0p5
0,0.2494574628037398,1.9652918280620586,-0.834,0.8917006376043558,0.0,CWLD_water_off_aq0p5
0,1.2274779038392971,2.789444308291569,-0.834,0.11270449983567232,0.0,CWLD_water_off_aq0p5
0,0.7293308226047823,3.5526147195872113,-0.834,0.22755960444919765,0.0,CWLD_water_off_aq0p5
0,0.5321081643714078,2.032764381914001,-0.834,0.313495472073555,0.0,CWLD_water_off_aq0p5
0,0.48668608028763505,1.9080897581788803,-0.834,0.2732350486330688,0.0,CWLD_water_off_aq0p5
0,0.4741718063520492,2.6036522694665596,-0.834,0.17382807563990355,0.0,CWLD_water_off_aq0p5
0,1.475476510574162,3.249744852875437,-0.834,0.16879596561193466,0.0,CWLD_water_off_aq0p5
0,1.7608867476402623,3.3131046240251076,-0.834,0.16641873819753528,0.0,CWLD_water_off_aq0p5
0,0.6638027098048569,3.2170273361715447,-0.834,0.22144988365471363,0.0,CWLD_water_off_aq0p5
0,0.60491842583855,2.171199385840837,-0.834,0.20050571905449033,0.0,CWLD_water_off_aq0p5
0,0.6260114601979511,2.3439931688738205,-0.834,0.1934870700351894,0.0,CWLD_water_off_aq0p5
0,0.9040779363378417,1.9085337566030773,-0.834,0.3505135774612427,0.0,CWLD_water_off_aq0p5
