#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)","Elapsed Time (s)"
890000,-35660.5902496648,286.39898807726945,26.613007811070375,0.9970589429861425,595,258.3519675731659
891000,-35481.91460551784,300.70157577291496,26.913156297714405,0.9859392612393532,595,258.6462788581848
892000,-35371.2222397853,300.178475836649,26.861699377060802,0.9878279503212579,595,258.9406313896179
893000,-35399.184755837494,313.64968537955144,26.844412271697006,0.9884640859045469,595,259.23055481910706
894000,-35403.666633921384,303.93629166729335,26.948804454915127,0.9846350505893473,595,259.52303290367126
895000,-35160.30227369653,300.9198794767253,27.109904671548744,0.9787838710342429,595,259.81892681121826
896000,-35197.52933017183,301.4476240846903,26.938938762601346,0.9849956478101987,595,260.1084451675415
897000,-35566.63265589685,296.18558615632594,26.823295522550918,0.9892422583004189,595,260.3976080417633
898000,-35518.8289141278,297.1668906612752,26.757370009082276,0.9916795794497395,595,260.68984484672546
899000,-35246.244137344365,300.92882425416923,27.314041357627058,0.9714687435068388,595,260.97955417633057
900000,-35523.92847953641,288.6177883770051,26.794915751167505,0.9902900118889763,595,261.27887868881226
901000,-35591.0586525126,290.44546719547634,26.446968633974812,1.0033186716038307,595,261.58179235458374
902000,-35222.26109971578,303.00285344485053,27.09598460434924,0.9792867033711198,595,261.8721356391907
903000,-35374.25199441194,304.4723720637945,26.666290836282904,0.995066678027972,595,262.16479444503784
904000,-35262.966066599394,306.792272889648,26.548821385935792,0.9994695075934531,595,262.4528999328613
905000,-35406.16552953904,294.19589706947335,27.21413419069249,0.9750351509203233,595,262.7487018108368
906000,-35497.0841927472,305.0910853952464,26.99914970776526,0.9827990038573733,595,263.0370864868164
907000,-35178.231022292595,302.7064871895647,27.206817789017194,0.9752973553746256,595,263.32994866371155
908000,-35539.38025837647,299.9402764635043,26.871641157274095,0.9874624807054216,595,263.6220717430115
909000,-35241.0385870861,300.85075178931874,27.0592119943862,0.9806175229083822,595,263.9118299484253
910000,-35323.472106128436,301.5524229334298,26.937708818809966,0.9850406215416213,595,264.2042498588562
911000,-35234.283981252156,301.2074953023854,26.72995337067628,0.9926967350005684,595,264.50055289268494
912000,-34937.560523409666,301.5739470909552,27.526640019281682,0.9639657226309096,594,264.79721188545227
913000,-35256.94591345982,303.21124992433465,26.80716146879357,0.9898376397917804,594,265.08715629577637
914000,-35601.00219760416,301.75221796583867,27.244005699357906,0.9739660801206323,594,265.3815281391144
915000,-35479.92402693772,298.10900033293035,26.85079449681092,0.9882291356756436,594,265.66984820365906
916000,-35392.53775518747,298.47377039200165,26.605889976387783,0.9973256847012769,594,265.96423506736755
917000,-35375.89316029153,299.8753992437226,27.01934841660309,0.9820642980969326,594,266.25705909729004
918000,-35560.81460582212,304.2116813699352,26.566523866485714,0.9988035157005231,594,266.5525619983673
919000,-35302.2548539173,299.6266825977155,26.974391900366065,0.9837010426703144,594,266.84040093421936
920000,-35454.988387732075,292.4504636339528,26.96129362387109,0.984178942151884,594,267.13793873786926
921000,-35655.46014369738,297.64035125956065,26.52362086141472,1.0004191198641823,594,267.42642402648926
922000,-35826.34367643489,315.72894174490415,26.695360704632385,0.9939831018347421,594,267.7151126861572
923000,-35218.51548264786,286.32687788806425,27.01291347552078,0.9822982427213445,594,268.0073068141937
924000,-35361.668933917805,302.433513127411,26.99957085225717,0.9827836739697465,594,268.301171541214
925000,-35691.06486222349,286.08163157399497,26.701048797396822,0.9937713547931776,594,268.5902769565582
926000,-35808.29388998092,293.88195077418777,26.883571749245593,0.9870242572411309,594,268.88184547424316
927000,-35477.298247301915,297.024587587101,26.920019076070577,0.9856879136231641,594,269.1751883029938
928000,-35238.99378840208,293.39149610202963,26.698434154190835,0.9938686772618327,594,269.4668056964874
929000,-35335.413844776216,298.39218633458916,27.14222631465622,0.9776183106785016,594,269.75972414016724
930000,-35572.46905811161,296.96512976042,26.769695817678894,0.9912229716209199,594,270.048255443573
931000,-35554.658193538155,295.4485812419279,26.92596890926803,0.9854701060972562,594,270.34082651138306
932000,-35304.0386194919,307.8185299381702,26.601594887156708,0.9974867127458887,594,270.6335232257843
933000,-35568.59230067775,301.2846766995794,27.204919883650497,0.9753653953502184,594,270.9220209121704
934000,-35656.44822898739,293.0315407287528,27.050789252277205,0.9809228555338371,594,271.212140083313
935000,-35277.06168280976,297.9850621939687,27.159672121759257,0.9769903450538786,594,271.5036907196045
936000,-35742.7574491492,300.1840698229452,26.697025134851884,0.9939211318023505,594,271.79749727249146
937000,-35304.20613106664,296.28250108718333,26.788831733800215,0.9905149168676948,594,272.08752512931824
938000,-34839.3984340747,299.9657248105733,27.41217046804701,0.9679911143379907,594,272.37917256355286
939000,-35087.684385892324,293.90547202006627,27.163881798558656,0.9768389376217852,594,272.6691732406616
940000,-35124.03956594248,301.659311351952,26.932919729668445,0.9852157769793507,594,272.97264313697815
941000,-35331.40588198394,293.5326903072984,27.12278207404056,0.9783191622950951,594,273.26811170578003
942000,-35372.24430298458,310.3509071195544,27.469216550322983,0.9659808603997403,594,273.5626940727234
943000,-35468.21123342652,307.9707520940091,27.066927919518008,0.9803379798655887,594,273.8569984436035
944000,-35424.352995745285,302.1350956186587,26.98714899773693,0.9832360372714033,594,274.14938044548035
945000,-35288.3356365902,303.23910318664866,26.938264456512268,0.985020303762482,594,274.4401345252991
946000,-35192.56007576205,294.0453253711495,27.000512249786286,0.9827494083190148,594,274.73244619369507
947000,-34981.52968487482,300.8976415634786,26.695011714747984,0.9939960963991016,594,275.0247664451599
948000,-35181.700460354186,293.425006585858,27.067759567592155,0.9803078593012718,594,275.3163220882416
949000,-35556.08739421306,301.3927193952583,26.43835214995763,1.0036456616994682,594,275.60891699790955
950000,-35475.67529580439,297.31531980567735,27.245038521531797,0.9739291583976782,594,275.9005901813507
951000,-35110.181218636324,303.14337122442765,27.01572702103743,0.9821959415389748,594,276.21809911727905
952000,-35743.08511522748,311.54596635366545,26.562465416234716,0.9989561218052453,594,276.50868487358093
953000,-35585.50722731987,296.2448847637766,26.79642043333482,0.9902344047706646,594,276.80065512657166
954000,-35529.134017657685,288.5443310756162,26.74395172351021,0.9921771364275043,594,277.09397530555725
955000,-35704.51204204608,294.87008990521105,26.62803236973919,0.9964963640326113,594,277.38519525527954
956000,-35353.89084796198,301.95692228664825,27.10981093639022,0.9787872552873284,594,277.6853115558624
957000,-35574.28957829589,299.143998477404,26.96264793758732,0.9841295075769242,594,277.98248267173767
958000,-35375.68236501508,292.6363679166375,26.676568282926336,0.9946833174479446,594,278.2758378982544
959000,-35322.88642859127,301.3320487057676,27.029899473208822,0.9816809516471998,594,278.56885600090027
960000,-35429.757795674836,301.17090321159293,27.163094913870918,0.9768672355607658,594,278.86025881767273
961000,-35434.42012780394,305.6913067603974,27.074040027265326,0.9800804538615431,594,279.1519355773926
962000,-35528.31560108432,301.491182709207,26.877126120231,0.9872609638057437,594,279.4427328109741
963000,-35451.96070523136,298.46868600847773,27.163850116599264,0.9768400769364043,594,279.73990178108215
964000,-35523.33978478545,304.6250315009245,27.01575710385563,0.9821948478357025,594,280.03295135498047
965000,-35396.79556156945,301.20941936323504,26.83873598408877,0.9886731421896615,594,280.32110142707825
966000,-35079.898206439044,307.5638639998488,27.37131157568181,0.9694360960533113,594,280.61240243911743
967000,-35395.79628261945,309.25659964103335,27.077414192478088,0.9799583242759917,594,280.9097423553467
968000,-35501.10584226971,308.3134421410715,27.20733469742344,0.975278825834441,594,281.20264530181885
969000,-35619.08151640844,305.479637748224,26.8572358073014,0.9879921235443768,594,281.49491453170776
970000,-35310.421015980515,302.078022551968,27.11873670835976,0.9784651004634759,594,281.79020619392395
971000,-35374.873608843904,304.9995657216671,27.015850153416324,0.9821914649031431,594,282.08534002304077
972000,-35675.37573234749,303.85381624485825,26.392213955735713,1.005400209406119,594,282.37721991539
973000,-35632.40131449454,302.25777785037997,26.745051311566417,0.9921363443528829,594,282.66693568229675
974000,-35829.42553595849,297.46056756222924,26.772054834631135,0.9911356301072427,594,282.9587426185608
975000,-35618.61370532574,302.68969094836353,26.664639865681412,0.99512828867939,594,283.2506809234619
976000,-35531.371695637914,301.3170708976741,27.093561846166807,0.9793742730633962,594,283.5455095767975
977000,-35345.87570255845,297.0572508989145,26.633115961910182,0.996306157932737,594,283.8365614414215
978000,-35865.6204865136,308.32831311833894,26.557659010374866,0.9991369129117093,594,284.1277844905853
979000,-35156.42684526275,305.19656604168915,26.886034896466878,0.9869338316329693,594,284.4187111854553
980000,-35343.99269939994,309.4856991024381,27.390089344857238,0.9687714816735327,594,284.7099361419678
981000,-35061.478046078,311.7697698047393,26.94135307107118,0.9849073789200289,594,285.00508761405945
982000,-35268.21321973176,297.00827562336946,27.680643016817083,0.9586026387344717,594,285.2949149608612
983000,-35582.46331491825,307.8721209987862,27.033867740258607,0.9815368519493228,594,285.58288979530334
984000,-35318.00505614486,302.41060778867296,27.335238889628112,0.9707154031075957,594,285.87727665901184
985000,-35654.945148057814,294.7131530294961,26.863979774694904,0.9877440967545226,594,286.1699786186218
986000,-35687.76054794153,299.7374691381433,26.741509536872638,0.9922677476826899,594,286.4593503475189
987000,-35652.958981229036,299.89390174078306,26.69473780178001,0.9940062957283828,594,286.76220870018005
988000,-35012.7707075199,297.65035111007825,27.002561368625656,0.9826748313076166,594,287.053430557251
989000,-35184.09052084244,307.02058063250206,26.884230188014957,0.9870000834026863,594,287.3446719646454
990000,-35627.95833716533,296.78442967546107,26.83095526148104,0.9889598480260406,594,287.634929895401
991000,-35459.25997602838,298.62742349430687,27.04396013761411,0.9811705572247879,594,287.9253673553467
992000,-35718.22622100823,297.2208687590714,27.277474425612105,0.9727710499793585,594,288.21379590034485
993000,-35541.41273280501,295.8505206573762,27.02951907331599,0.9816947673324805,594,288.5063319206238
994000,-35320.177841796045,296.6620131396284,27.287423059791422,0.9724163904977624,594,288.7989444732666
995000,-35283.9701930216,300.9065563481477,27.516923298449345,0.964306116275837,594,289.08787536621094
996000,-35564.50567216394,294.5028902399378,27.051181020923035,0.9809086493216024,594,289.38503074645996
997000,-35413.50556157328,304.75475814991984,26.701181740751547,0.9937664068736801,594,289.6755304336548
998000,-35724.859148933574,297.113364381954,26.48728658680807,1.0017914576045455,594,289.9718060493469
999000,-35900.18173587437,299.7964504756343,26.823801886732717,0.9892235839585475,594,290.26269793510437
1000000,-35575.66383064797,292.0761269673635,26.911787330084508,0.9859894146876219,594,290.55193758010864
1001000,-35625.997135484395,303.65501386147554,26.845623466093112,0.9884194893555746,594,290.85702323913574
1002000,-35336.591297586034,297.1247977556066,27.159446351006657,0.9769984665686781,594,291.1469748020172
1003000,-35776.703478617055,293.9020526392737,26.790928529282102,0.9904373940897829,594,291.4398617744446
1004000,-35354.224949739946,289.04106069288173,26.859750900529328,0.9878996099425799,594,291.73994183540344
1005000,-35538.57732507408,300.84360934686265,26.544630247182212,0.9996273141007312,594,292.0309085845947
1006000,-35118.269028509036,295.81595425667297,26.865861115828103,0.987674927797299,594,292.3192443847656
1007000,-35635.420443419345,300.48012396344353,27.14970683143935,0.9773489490155588,594,292.60955595970154
1008000,-35395.0440731469,294.59526360582805,26.712388827418902,0.9933494757515371,594,292.8989028930664
1009000,-35498.026795481135,305.5435082959394,27.27144024930431,0.9729862887774943,594,293.1918189525604
1010000,-35100.17807788397,312.0392064966264,26.59969875556884,0.9975578175385367,594,293.4900209903717
1011000,-35461.30645603511,303.5168014959341,26.81751642570366,0.9894554371319472,594,293.78737020492554
1012000,-35296.08940777674,296.02850964873244,27.287124190838068,0.972427041127958,594,294.0779981613159
1013000,-35205.68992784863,305.3937491561706,27.727738743941295,0.9569744465219261,594,294.3731381893158
1014000,-35037.94568130691,301.95547958758686,27.414841436008018,0.9678968050836776,594,294.6640992164612
1015000,-35183.76623111993,292.7811210888332,27.339167181286044,0.9705759236130317,594,294.96170592308044
1016000,-35413.554881423304,303.3321722559848,27.016767432689655,0.9821581173209262,594,295.2546663284302
1017000,-35166.7308651516,288.49043524161357,26.70927738219036,0.9934651940632824,594,295.54483461380005
1018000,-35648.108756422684,302.6714194189251,26.869878535447647,0.9875272566931134,594,295.8367133140564
1019000,-35221.51776842878,298.9821844833897,26.70251893816051,0.993716641461381,594,296.13121819496155
1020000,-35187.943572126984,281.6019273953929,27.23200303123334,0.9743953614926586,594,296.42575120925903
1021000,-35794.997518686396,300.0718206208039,26.87672929956111,0.9872755401908628,594,296.7200541496277
1022000,-35381.2023655457,295.27190342457476,27.113866475145333,0.9786408538270104,594,297.0129246711731
1023000,-35256.50555201428,308.35819463612836,27.060782054015448,0.9805606277313923,594,297.3035318851471
1024000,-35422.41149312088,308.24577851383225,27.473013359969507,0.9658473604665126,594,297.5951750278473
1025000,-35537.95195136804,298.0369404071048,27.12060378797821,0.9783977394172129,594,297.88540387153625
1026000,-35869.2727377622,303.1457013652292,27.12281296202455,0.9783180481663112,594,298.1766448020935
1027000,-35405.94034699788,306.7424688133862,27.34608402681548,0.9703304287285853,594,298.4668662548065
1028000,-35011.583519996624,300.6986763440858,27.511766838915698,0.9644868536852422,594,298.7620277404785
1029000,-35239.285203989006,305.2495091789372,27.16999251400591,0.9766192399246832,594,299.0583622455597
1030000,-35195.79259336025,303.29131711028253,27.17085358369169,0.9765882899503123,594,299.35091733932495
1031000,-35350.94093532255,303.27600574598307,27.14734098830733,0.9774341232615231,594,299.63867568969727
1032000,-35471.27082779438,296.09480163683304,27.072528939354264,0.9801351583085867,594,299.92839527130127
1033000,-35514.34090873162,293.27863907583315,26.93859634303958,0.9850081682018986,594,300.22847390174866
1034000,-35425.372393155776,300.0767664997552,26.973807275695805,0.9837223632014441,594,300.52038383483887
1035000,-35347.166620564196,302.46158847804355,26.855269685522707,0.9880644561946917,594,300.8132309913635
1036000,-35324.81074682933,301.0669657041997,26.785541782449,0.9906365774977323,594,301.1114995479584
1037000,-35790.73780293474,309.0823239437661,26.827372482055804,0.9890919230176657,594,301.40191411972046
1038000,-35206.54305981079,299.5864629135892,27.374277474526323,0.9693310613396173,594,301.69530296325684
1039000,-35576.97575644017,293.25411639480325,26.85748939675279,0.9879827948846169,594,301.99092960357666
1040000,-35581.61269227627,295.38017832925806,26.84011746799573,0.9886222543335705,594,302.2841832637787
1041000,-35230.36007471837,300.7910447908183,27.17884061515334,0.9763013004680398,594,302.5772879123688
1042000,-35437.94041922729,295.2529053044564,27.37308370925023,0.9693733347558813,594,302.8709030151367
1043000,-35779.198214541364,298.86575331854596,26.949051219066664,0.984626034589828,594,303.163334608078
1044000,-35605.33422487761,288.8375224970793,26.871339979693303,0.987473548317282,594,303.45386600494385
1045000,-35726.18008891253,295.74722973281183,26.731804956011473,0.9926279756062871,594,303.7477560043335
1046000,-35415.14392416369,297.5812518089912,26.935645346799856,0.9851160830249162,594,304.04394912719727
1047000,-35488.520212315685,298.97296433778064,26.624043775903942,0.9966456508685212,594,304.33417892456055
1048000,-35578.21134561125,289.3478255115813,26.63267642647489,0.9963226005858822,594,304.6278827190399
1049000,-35478.454428049794,290.8816554178669,27.00215316989922,0.9826896866642291,594,304.9251661300659
1050000,-35216.245029248785,308.09734797468894,27.101365141449474,0.979092281857231,594,305.2215371131897
1051000,-35399.37510496175,310.39279134974873,26.8684669343987,0.9875791388684086,594,305.5453145503998
1052000,-35439.51074425787,302.31568495920084,27.125665692980352,0.9782151611731508,594,305.8361642360687
1053000,-35399.00261253159,301.2581162474937,27.009289276082946,0.9824300508819614,594,306.12474370002747
1054000,-35547.616935551996,296.7167853079573,26.3413162096543,1.0073428839543939,594,306.4188919067383
1055000,-35556.17980739919,299.3676247115736,26.590498508121804,0.997902970103513,594,306.71432757377625
1056000,-35384.80057942895,290.2913347250638,26.9812052089395,0.9834526379494791,594,307.0077164173126
1057000,-35630.871193860374,305.327847591309,26.77839245766868,0.9909010587448047,594,307.3086006641388
1058000,-35517.101010725084,302.30156147799636,27.01536111990918,0.9822092445854002,594,307.6012237071991
1059000,-35619.14541391849,304.14354113197055,26.82881514333652,0.9890387367471285,594,307.89610600471497
1060000,-35376.207921048444,299.43604859100725,26.6587966520525,0.9953464060706143,594,308.19100975990295
1061000,-35512.9133276219,305.93615779917155,26.999174591833665,0.9827980980505102,594,308.4841802120209
1062000,-35459.3411994386,302.82727758901643,26.675115178758205,0.9947375019740416,594,308.77943205833435
1063000,-35568.97478510717,298.9186428276213,26.415126313352875,1.0045281299440332,594,309.0694417953491
1064000,-35303.63685844785,294.0634641011067,27.233037595627724,0.9743583448820982,594,309.3621094226837
1065000,-35377.27496519551,298.86347637339617,27.063865280854365,0.9804489182319089,594,309.65282559394836
1066000,-35354.08694380829,295.38256183380184,26.69769115605843,0.9938963366787742,594,309.9465284347534
1067000,-35230.36978155123,291.0648004384085,26.66974320037737,0.9949378679211401,594,310.2381474971771
1068000,-35418.338175496356,301.72310074925235,26.536999540985363,0.9999147566327503,594,310.5278391838074
1069000,-35524.47750685706,300.71844593258953,26.800200383788734,0.9900947402556912,594,310.8204081058502
1070000,-35661.47026787685,297.0024472032706,26.81974573065046,0.9893731918369024,594,311.1098563671112
1071000,-35947.64216754917,305.94850422541515,27.069985151728485,0.9802272623741529,594,311.4023551940918
1072000,-35525.62332226103,296.02965580119826,27.200524614164465,0.9755230023751095,594,311.6954755783081
1073000,-35485.249991296005,300.9264107693499,27.44999746137285,0.9666571909570117,594,311.99541759490967
1074000,-35790.602643428996,309.00692708131083,26.835956265837794,0.9887755507921488,594,312.2896819114685
1075000,-35573.65025323964,298.65389279412034,27.10771504904599,0.9788629321865927,594,312.58735704421997
1076000,-35674.15468644623,301.4737682547821,27.283975919340673,0.9725392485403207,594,312.8774471282959
1077000,-35423.670151219056,294.88282612657935,26.858677270892052,0.987939099538035,594,313.1702172756195
1078000,-35516.17246271129,296.2758003426309,26.838165736854958,0.9886941491440864,594,313.4625463485718
1079000,-35400.67983494686,298.2234194332895,26.980057603768014,0.9834944694144004,594,313.7539818286896
1080000,-35522.344765439615,297.93146613174866,26.71766725445625,0.9931532264802065,594,314.0416827201843
1081000,-35426.25898378208,290.9449663258025,27.09715562067912,0.9792443830354605,594,314.3314006328583
1082000,-35590.78206315306,300.13573140671735,26.99914253256272,0.9827992650427756,594,314.6227996349335
1083000,-35632.46948781639,296.9188135887728,26.90926185947359,0.9860819511273975,594,314.912917137146
1084000,-35398.72659199104,298.08838858297196,27.302008930686682,0.9718968851395947,594,315.2076654434204
1085000,-35504.33181723797,318.8468220754645,26.734382339813553,0.9925322792392157,594,315.5019679069519
1086000,-35355.61859398628,301.9287352623068,27.018492806176454,0.9820953977018998,594,315.79403710365295
1087000,-35496.90470970748,295.10019061048644,27.140885700448194,0.977666599780478,594,316.08247566223145
1088000,-35665.7477224861,301.7207512088589,26.829389540743758,0.9890175621585237,594,316.37010979652405
1089000,-35591.62495375107,295.3715328689964,26.361562262205155,1.0065692303764149,594,316.6610658168793
1090000,-35467.75720711608,286.9733562439495,27.104446281320143,0.9789809820271078,594,316.9536666870117
1091000,-35669.28962185861,300.0422115889531,26.982561693861804,0.9834031971776833,594,317.24763441085815
1092000,-35551.88193398371,299.4759481964463,27.0174686431789,0.982132626421573,594,317.5389394760132
1093000,-35379.853757736935,300.77749412832793,26.906477917120494,0.9861839784278797,594,317.8344464302063
1094000,-35327.31733115938,300.5133099070479,27.047530683274058,0.9810410328583754,594,318.1409251689911
1095000,-35331.393855393464,303.7610564826493,26.640118488804127,0.9960442724359266,594,318.43242931365967
1096000,-35587.01430763476,307.7300757051954,26.52945033718802,1.000199291750585,594,318.7222697734833
1097000,-35366.946357047076,294.50360996760185,26.736110062412582,0.9924681404978243,594,319.02063751220703
1098000,-35243.38031220868,301.2760017419047,27.050341704664465,0.9809390848919379,594,319.3204288482666
1099000,-35401.95539066164,303.7179423362813,27.023508434397822,0.9819131184318062,594,319.6107289791107
1100000,-35441.79333151241,293.68371745948645,27.007141487365296,0.9825081802974776,594,319.90053939819336
1101000,-35535.07623979506,306.6902760418759,27.253967819306666,0.9736100671180296,594,320.20065093040466
1102000,-35460.601903702154,294.820356578122,27.06878650152094,0.9802706684430369,594,320.48982429504395
1103000,-35497.04050156027,294.0479684958088,26.860998326497818,0.9878537318403321,594,320.77733612060547
1104000,-35583.520465315836,296.94279490382485,27.14938472558722,0.9773605444833469,594,321.0651993751526
1105000,-35586.84793577976,308.15179167374373,26.911633587204616,0.985995047524873,594,321.35707426071167
1106000,-35288.00745773409,293.1289911417749,26.85755802454869,0.9879802703408167,594,321.65183305740356
1107000,-35433.84144743638,298.5653772390024,27.347113672960283,0.9702938948187522,594,321.9445524215698
1108000,-35181.1047325125,302.3105710885149,27.20386627628439,0.9754031713102509,594,322.2382016181946
1109000,-35596.45761290511,306.6688439633103,26.797358938101386,0.9901997244982155,594,322.52996826171875
1110000,-35195.76273287732,308.55972246590903,26.85519855421941,0.9880670732787683,594,322.8233892917633
1111000,-35111.90494574832,304.40782436536193,26.96124393255422,0.9841807560573473,594,323.11635637283325
1112000,-35413.22874719183,319.7866191365916,27.008083965279795,0.9824738945531819,594,323.4071762561798
1113000,-35007.08900237706,303.1805668459107,27.0912876309824,0.9794564879759302,594,323.6991560459137
1114000,-35140.44425385461,312.95401334380836,26.931066575115267,0.9852835706962421,594,323.9984369277954
1115000,-35708.46087898876,310.0367353591645,26.854246135325823,0.9881021162937157,594,324.29672408103943
1116000,-35442.88943023087,295.75024115929244,26.68911842167812,0.994215583240661,594,324.58943486213684
1117000,-35750.463958985405,303.24352597130945,26.805545141184435,0.9898973252746658,594,324.8872079849243
1118000,-35245.014040585986,306.27836616686744,27.297899433765327,0.9720431970295276,594,325.1754014492035
1119000,-35088.32921875183,308.17142935544103,27.24621259306532,0.9738871906380626,594,325.47432923316956
1120000,-35360.958049411674,297.2017784383418,26.871222712173772,0.9874778577071022,594,325.7718675136566
1121000,-35451.93755136379,302.13323756718745,27.189220241387144,0.975928592369004,594,326.0645501613617
1122000,-35355.66024442921,294.62714883437565,27.012768596629286,0.9823035111291352,594,326.35486602783203
1123000,-35199.16488995163,300.2162878408654,26.85218321375515,0.9881780273343006,594,326.65509843826294
1124000,-35489.109555088005,304.35592070084414,26.84046942834241,0.9886092904831321,594,326.95055103302
1125000,-35603.98911964815,298.7742731253044,26.765411861962214,0.9913816224699216,594,327.2451283931732
1126000,-35321.75647168874,291.49817078503264,26.77916153881656,0.9908726006721875,594,327.53823137283325
1127000,-35581.12771316209,299.65893349472134,26.585155366085974,0.9981035308011589,594,327.8344750404358
1128000,-35210.35629687314,301.8066575530968,27.068774277939966,0.9802711111087359,594,328.1263220310211
1129000,-35367.3913587118,303.86638605923326,27.21231841209302,0.9751002114540847,594,328.41863894462585
1130000,-35329.02650883634,309.2973959506094,26.83951634861954,0.9886443963120286,594,328.7100975513458
1131000,-35443.00748527505,302.1148760508174,26.785105643821463,0.9906527079130101,593,329.00606989860535
1132000,-35877.513398676114,309.0521579121963,26.983702514720655,0.9833616207157656,593,329.3005702495575
1133000,-35199.12688098956,291.7719973300754,27.260220665218846,0.9733867441375226,593,329.59280729293823
1134000,-35485.650606960386,298.6958933520425,27.004547049617006,0.9826025738937219,593,329.8848686218262
1135000,-35512.09662482313,305.63085686677925,26.92104067697151,0.9856505086924751,593,330.18032598495483
1136000,-35533.0355842057,308.93545673942805,26.896125319003676,0.9865635708887571,593,330.4802451133728
1137000,-35488.25282657482,302.57093714121845,26.535859081847185,0.9999577310063358,593,330.775758266449
1138000,-35587.60562019216,306.204041851147,26.48491640013139,1.0018811098703768,593,331.0715653896332
1139000,-35205.847630435754,291.39968299497895,26.98568004649094,0.9832895592059836,593,331.36302733421326
1140000,-35421.329146539254,303.15992749146073,26.97800086188094,0.9835694488126631,593,331.65530276298523
1141000,-35439.95460229757,304.0695088311958,27.19256095186773,0.975808695795724,593,331.94721841812134
1142000,-35395.837794703286,303.3628973695831,26.71268911609861,0.9933383090883359,593,332.23728036880493
1143000,-35316.14085416879,294.70727576433075,27.024362959409768,0.981882069806515,593,332.52975583076477
1144000,-35177.55666970522,302.0027154933526,27.200246555800266,0.9755329747968564,593,332.82471084594727
1145000,-35317.560847770306,302.7069354628741,27.357431109579892,0.9699279633202103,593,333.1147837638855
1146000,-34899.86708971906,300.4680909460054,27.251671407376104,0.9736921101509294,593,333.40542101860046
1147000,-35315.72944187338,303.45540410702586,26.765926715964117,0.9913625528221132,593,333.7009997367859
1148000,-35565.859587272535,295.48728538677364,26.505751065839664,1.0010935880245806,593,333.99802350997925
1149000,-35628.67565360991,299.3793552142832,26.599473046171124,0.9975662822992406,593,334.2973349094391
1150000,-35040.89136335961,285.3044032426335,26.93432923243342,0.9851642195653989,593,334.59068274497986
1151000,-35486.56531472345,297.3506403567479,27.07594337692912,0.9800115574328432,593,334.92680978775024
1152000,-35592.385314599975,299.8961647898101,27.118869246616516,0.9784603184035185,593,335.21898221969604
1153000,-35508.15257457686,305.220612083234,26.96504363521422,0.9840420730169156,593,335.5127794742584
1154000,-35434.40267452605,298.24920151158113,26.707005638954723,0.993549699899128,593,335.8064396381378
1155000,-35182.307661593586,307.21498836739977,26.807229618317958,0.9898351234196922,593,336.1060073375702
1156000,-35267.801843326335,305.2285563584127,27.178929253653223,0.9762981164617126,593,336.39689779281616
1157000,-35457.928567444585,300.66192232462566,26.697944062426327,0.9938869216199971,593,336.6922471523285
1158000,-35352.40883685905,305.425566153722,26.58618524080575,0.9980648670521184,593,336.98070454597473
1159000,-35479.8525401671,303.46474456640595,26.917714237938327,0.9857723134748653,593,337.2710955142975
1160000,-35715.45248962612,297.4046246044274,26.78651757277049,0.9906004901794832,593,337.56210112571716
1161000,-35385.258890252124,299.14033759400525,26.92267351739072,0.9855907297114327,593,337.85353088378906
1162000,-35499.39227350422,306.09806228622335,26.835188572732324,0.9888038373894702,593,338.1579964160919
1163000,-35474.06609733943,297.1316795629714,26.84428494551639,0.9884687743273152,593,338.4517071247101
1164000,-35282.79912355509,295.51492259105,27.112304279836415,0.9786972425476143,593,338.74412870407104
1165000,-35462.63885345053,302.2385533732606,26.914585727573915,0.9858868981439689,593,339.03698110580444
1166000,-35649.80214099936,299.15239444947406,27.17463444064797,0.976452415422265,593,339.3328175544739
1167000,-35456.742179412315,300.8534788683362,26.996145302666857,0.9829083797073245,593,339.62708353996277
1168000,-35560.254043264445,306.0067370057689,26.797998528149478,0.9901760913194634,593,339.92232179641724
1169000,-35700.15407463453,297.59642142617065,26.6063425190696,0.9973087213610629,593,340.21690583229065
1170000,-35623.9671869712,302.0388151726831,26.725217161955804,0.9928726594431879,593,340.5128128528595
1171000,-35574.7499838616,305.349964058478,26.671210895846148,0.9948831172836018,593,340.8075475692749
1172000,-35581.09197672122,300.0665891996863,26.869586727409168,0.9875379813981355,593,341.1019284725189
1173000,-35538.57977337639,302.28470001480935,27.620380950048094,0.9606941151816945,593,341.39630246162415
1174000,-35559.93446967517,293.3232862431831,27.221587564819014,0.9747681825905367,593,341.6883010864258
1175000,-35556.05891573528,296.1568447258507,27.104312053396843,0.9789858302071283,593,341.9786605834961
1176000,-35291.21900020967,301.4603790532736,26.971456310399372,0.9838081092994893,593,342.27020168304443
1177000,-35287.16243178626,303.12507718228846,27.21340656274889,0.9750612212625338,593,342.565780878067
1178000,-35266.719541738654,298.8931118687621,27.236755725228765,0.974225333790738,593,342.85680866241455
1179000,-35363.17186554435,301.0677487942757,27.027797618158747,0.9817572934599857,593,343.1498808860779
1180000,-35618.25888462597,299.2334146030692,26.620916799176136,0.9967627200055326,593,343.4411380290985
1181000,-35131.65082571451,297.25055707011444,27.23127290016008,0.9744214872023776,593,343.7317576408386
1182000,-35184.41837119247,305.3595018046034,27.380093052265895,0.969125173794537,593,344.0292670726776
